@relation detectMovementType

@attribute mean numeric
@attribute stdDeviation numeric
@attribute min numeric
@attribute max numeric
@attribute movementType {walking,biking,driving}
@attribute sensor {accelerometer}

@data
9.869369,0.339911,9.150204,11.036193,driving,accelerometer
9.764066,0.411248,8.162156,10.731734,driving,accelerometer
9.704036,0.369273,8.162156,10.731734,driving,accelerometer
9.728849,0.197311,9.164088,10.479318,driving,accelerometer
9.816461,0.250512,9.299674,10.479318,driving,accelerometer
9.785836,0.352529,8.873141,10.452382,driving,accelerometer
9.757704,0.34455,8.873141,10.452382,driving,accelerometer
9.790146,0.275122,9.065438,10.832383,driving,accelerometer
9.766333,0.2761,9.065438,10.832383,driving,accelerometer
9.764958,0.305554,9.001179,10.547242,driving,accelerometer
9.774813,0.337429,9.001179,10.547242,driving,accelerometer
9.760465,0.284518,9.180337,10.497184,driving,accelerometer
9.774002,0.252392,9.180337,10.514887,driving,accelerometer
9.816341,0.322982,9.212472,10.592766,driving,accelerometer
9.764389,0.350451,8.963461,10.592766,driving,accelerometer
9.751153,0.344768,8.963461,10.496727,driving,accelerometer
9.763155,0.349626,8.603178,10.517037,driving,accelerometer
9.742833,0.29976,8.603178,10.517037,driving,accelerometer
9.739183,0.320903,8.992072,10.799637,driving,accelerometer
9.750492,0.372853,8.811011,10.799637,driving,accelerometer
9.776352,0.338403,8.811011,10.510985,driving,accelerometer
9.803288,0.300231,9.0776,10.510985,driving,accelerometer
9.784173,0.284531,9.0776,10.510469,driving,accelerometer
9.787747,0.254538,9.19953,10.315058,driving,accelerometer
9.784273,0.213706,9.19953,10.293748,driving,accelerometer
9.779363,0.242638,9.042351,10.532224,driving,accelerometer
9.7905,0.281983,9.042351,10.536995,driving,accelerometer
9.808966,0.285978,9.163354,10.536995,driving,accelerometer
9.835505,0.324574,8.96491,10.879752,driving,accelerometer
9.84469,0.362706,8.96491,10.879752,driving,accelerometer
9.847651,0.328446,9.036447,10.690571,driving,accelerometer
9.923407,0.574196,8.22244,13.110351,driving,accelerometer
9.95767,0.64552,8.22244,13.110351,driving,accelerometer
9.924375,0.513931,8.399882,11.024713,driving,accelerometer
9.778164,2.552393,2.247411,23.07681,biking,accelerometer
9.619602,0.084847,9.430498,9.853227,biking,accelerometer
9.745872,1.33345,6.745608,17.696627,biking,accelerometer
10.148155,2.603573,5.151268,18.757115,biking,accelerometer
9.797041,2.465467,5.151268,18.757115,biking,accelerometer
9.35062,1.995238,4.270829,14.728488,biking,accelerometer
9.724762,3.075985,3.579937,18.98327,biking,accelerometer
10.522047,4.214776,3.579937,22.983369,biking,accelerometer
10.419135,4.846911,1.380625,22.983369,biking,accelerometer
9.489496,3.897701,1.380625,21.418243,biking,accelerometer
9.285468,2.6856,3.542078,15.854195,biking,accelerometer
10.016482,3.250852,3.542078,17.874801,biking,accelerometer
10.144816,3.548001,1.927421,18.402899,biking,accelerometer
9.70975,3.236789,1.927421,18.402899,biking,accelerometer
9.731567,3.653598,2.546143,20.084509,biking,accelerometer
9.85947,3.725809,2.373675,20.084509,biking,accelerometer
9.722372,2.978408,2.373675,16.624581,biking,accelerometer
9.521508,2.668167,3.098099,16.530127,biking,accelerometer
9.64605,2.332303,4.113507,16.530127,biking,accelerometer
9.669175,2.512899,2.565489,16.135279,biking,accelerometer
9.822832,3.395002,2.565489,25.040197,biking,accelerometer
9.771249,3.036997,4.518808,25.040197,biking,accelerometer
9.990799,3.033359,4.518808,29.370734,biking,accelerometer
9.80098,3.416672,2.621719,29.370734,biking,accelerometer
9.491587,2.666037,2.621719,14.534866,biking,accelerometer
9.798924,2.685635,1.729309,14.534866,biking,accelerometer
10.064509,2.887314,1.729309,16.680511,biking,accelerometer
9.819038,3.011181,3.216726,16.680511,biking,accelerometer
9.49968,2.933794,2.411115,15.793496,biking,accelerometer
9.691979,2.657007,2.411115,15.354083,biking,accelerometer
9.467625,2.13813,4.784424,15.24217,biking,accelerometer
9.471235,2.612802,3.035112,23.60881,biking,accelerometer
9.614676,2.721779,3.035112,23.60881,biking,accelerometer
9.537187,2.122944,4.696247,15.435429,biking,accelerometer
9.708595,2.573483,4.545765,16.017416,biking,accelerometer
9.660066,2.173549,4.545765,16.017416,biking,accelerometer
9.980272,1.896043,6.574862,19.880682,biking,accelerometer
10.072557,2.907747,4.314661,22.170926,biking,accelerometer
9.553276,3.553047,2.27366,22.170926,biking,accelerometer
10.022134,3.369576,2.27366,20.391862,biking,accelerometer
9.792231,3.572421,2.773407,20.172593,biking,accelerometer
9.885711,4.166061,2.483228,21.741175,biking,accelerometer
10.159575,3.502389,2.483228,21.741175,biking,accelerometer
9.334258,2.635765,2.594877,14.302545,biking,accelerometer
9.584914,2.656427,3.123475,15.737853,biking,accelerometer
9.914385,2.6111,3.653476,15.737853,biking,accelerometer
9.504245,2.904231,2.687411,15.455219,biking,accelerometer
9.621701,2.884592,2.687411,15.414274,biking,accelerometer
9.690011,2.716156,2.799466,15.414274,biking,accelerometer
9.660687,2.880178,3.736511,16.407635,biking,accelerometer
9.942774,2.79847,3.736511,16.407635,biking,accelerometer
9.464539,2.77555,2.346203,16.292177,biking,accelerometer
9.417741,2.639808,2.346203,15.458962,biking,accelerometer
9.791418,2.325525,3.820007,15.887716,biking,accelerometer
9.728795,2.292747,3.380174,15.887716,biking,accelerometer
9.52122,2.29929,3.380174,14.379638,biking,accelerometer
9.259016,2.30288,3.212229,13.916733,biking,accelerometer
9.366308,2.177874,3.212229,13.252138,biking,accelerometer
9.646152,2.059965,4.669979,13.355407,biking,accelerometer
9.631276,2.082104,5.020704,13.355407,biking,accelerometer
9.580418,2.014398,4.367399,13.405944,biking,accelerometer
9.544554,2.054859,3.45607,13.533005,biking,accelerometer
9.39915,2.11652,3.45607,13.533005,biking,accelerometer
9.245994,2.192265,4.202825,13.339104,biking,accelerometer
9.304781,2.043331,4.304989,13.339104,biking,accelerometer
9.713847,2.559049,4.512641,23.309484,biking,accelerometer
9.810527,2.572874,4.399323,23.309484,biking,accelerometer
9.575633,1.870462,4.399323,13.503755,biking,accelerometer
9.547259,1.845246,2.799143,13.503755,biking,accelerometer
9.470521,1.776907,2.799143,12.622504,biking,accelerometer
9.494374,1.892182,5.401511,14.360247,biking,accelerometer
9.721839,1.972549,5.628623,14.360247,biking,accelerometer
9.793912,2.031879,4.323253,14.763155,biking,accelerometer
9.73971,2.048872,4.323253,14.763155,biking,accelerometer
9.704486,1.903682,4.727873,13.362851,biking,accelerometer
9.415098,2.201139,2.857162,13.362851,biking,accelerometer
9.217599,2.34946,2.857162,12.912058,biking,accelerometer
9.477704,2.194161,3.878209,13.734271,biking,accelerometer
9.792533,2.083253,3.657905,13.940931,biking,accelerometer
9.765612,1.9676,3.657905,14.517746,biking,accelerometer
9.688115,2.007107,3.871558,14.517746,biking,accelerometer
9.643891,2.005675,3.871558,14.235981,biking,accelerometer
9.275194,2.104473,4.224429,13.447781,biking,accelerometer
9.180175,1.990649,4.224429,13.447781,biking,accelerometer
9.704054,1.589389,5.697966,13.043203,biking,accelerometer
9.579607,1.34058,6.747654,13.043203,biking,accelerometer
9.297031,1.720221,4.306657,15.341697,biking,accelerometer
9.657867,2.839628,2.149145,21.142642,biking,accelerometer
9.646183,2.692519,2.149145,21.142642,biking,accelerometer
9.586621,2.19499,2.463553,14.660439,biking,accelerometer
9.501327,2.672901,2.463553,16.682049,biking,accelerometer
9.5044,2.365701,4.262301,16.682049,biking,accelerometer
9.765098,1.75685,5.990785,14.503714,biking,accelerometer
9.595933,1.674016,4.223185,13.709726,biking,accelerometer
9.373229,1.783737,4.223185,13.85806,biking,accelerometer
9.385431,2.189188,4.670766,17.608531,biking,accelerometer
9.560429,2.264786,4.670766,17.608531,biking,accelerometer
9.797631,1.983494,5.668661,15.902742,biking,accelerometer
9.520875,1.623119,6.25939,15.902742,biking,accelerometer
9.413996,1.067091,6.25939,11.57654,biking,accelerometer
9.550218,0.832726,7.54149,11.195278,biking,accelerometer
9.284738,0.835462,7.348949,11.195278,biking,accelerometer
9.209731,0.827289,7.348949,11.111932,biking,accelerometer
9.489676,0.719126,7.405093,10.816438,biking,accelerometer
9.475218,0.907356,7.31377,11.595444,biking,accelerometer
9.268729,1.086753,6.932543,11.725491,biking,accelerometer
9.217242,1.00117,6.552673,11.725491,biking,accelerometer
9.345961,0.87936,6.552673,10.907985,biking,accelerometer
9.524977,0.75172,7.851289,10.907985,biking,accelerometer
9.318087,0.84197,7.297453,10.907728,biking,accelerometer
9.206517,0.951435,7.117551,11.009734,biking,accelerometer
9.428913,1.013579,7.117551,13.248276,biking,accelerometer
9.562063,1.70024,5.216153,13.248276,biking,accelerometer
9.722281,2.285538,3.732764,14.517912,biking,accelerometer
9.799621,2.975899,2.427761,18.894548,biking,accelerometer
10.139124,3.692996,0.700077,20.39681,biking,accelerometer
10.351733,3.858179,0.700077,20.39681,biking,accelerometer
9.724927,3.428417,2.016564,19.390633,biking,accelerometer
9.390683,2.924079,1.381596,16.576201,biking,accelerometer
9.854075,3.275629,1.381596,17.988703,biking,accelerometer
9.88393,3.763802,3.040728,19.192007,biking,accelerometer
9.884514,3.443589,3.040728,19.192007,biking,accelerometer
9.749572,2.910822,3.241879,15.379713,biking,accelerometer
9.587913,2.77586,3.413643,14.451368,biking,accelerometer
9.818536,2.73652,2.915015,14.451368,biking,accelerometer
9.615202,2.918079,2.915015,14.072115,biking,accelerometer
9.682968,2.831248,2.915754,15.316847,biking,accelerometer
9.541132,2.618191,2.915754,15.316847,biking,accelerometer
9.239949,2.326713,3.593172,14.129219,biking,accelerometer
9.4962,2.17057,4.293058,14.174963,biking,accelerometer
9.914522,3.117573,3.777397,21.163075,biking,accelerometer
9.890724,3.855484,2.718335,21.163075,biking,accelerometer
9.585639,3.308059,2.718335,20.637837,biking,accelerometer
9.781162,2.60318,2.865747,15.028777,biking,accelerometer
9.911781,2.99353,2.865747,23.027423,biking,accelerometer
9.721474,3.180148,3.191894,23.027423,biking,accelerometer
9.859846,2.759046,3.411248,16.464115,biking,accelerometer
9.515549,2.897632,2.509748,13.660285,biking,accelerometer
9.614103,3.152788,2.509748,15.885855,biking,accelerometer
9.875873,2.623402,3.7628,15.885855,biking,accelerometer
9.354277,2.17628,3.398174,14.213466,biking,accelerometer
9.221147,2.33707,3.309437,13.395666,biking,accelerometer
9.612052,2.266348,3.309437,13.492671,biking,accelerometer
9.776945,2.034045,3.685078,13.814858,biking,accelerometer
9.607803,1.898914,4.635637,13.814858,biking,accelerometer
9.589418,1.927327,4.603993,14.503816,biking,accelerometer
9.632139,2.663156,4.603993,17.358669,biking,accelerometer
9.543395,3.24065,3.970164,17.358669,biking,accelerometer
9.310611,2.393021,3.970164,16.376221,biking,accelerometer
9.225104,1.194329,2.204475,14.353451,biking,accelerometer
9.270105,2.309557,1.642381,15.797988,biking,accelerometer
9.480074,2.199161,1.642381,15.797988,biking,accelerometer
9.664362,0.902095,7.06582,12.564791,biking,accelerometer
9.615589,0.628893,7.924889,11.016599,biking,accelerometer
9.427972,0.673898,7.324545,10.938737,biking,accelerometer
9.59012,1.331433,6.826854,15.050893,biking,accelerometer
9.471046,1.452437,6.076663,15.050893,biking,accelerometer
9.201175,1.390959,4.107436,13.629539,biking,accelerometer
9.84366,3.411091,2.520717,19.509305,biking,accelerometer
10.418027,3.775397,2.520717,19.509305,biking,accelerometer
10.012182,2.784899,3.626667,17.751589,biking,accelerometer
9.530622,2.158761,4.685169,15.9935,biking,accelerometer
9.68464,2.578096,2.06215,16.651516,biking,accelerometer
9.733368,2.619666,2.06215,16.651516,biking,accelerometer
9.537134,1.808503,4.198089,12.814817,biking,accelerometer
9.321596,2.258344,4.198089,15.883957,biking,accelerometer
9.314739,2.427533,4.016061,15.883957,biking,accelerometer
9.70547,2.183364,4.016061,15.134675,biking,accelerometer
9.816579,2.013007,5.00181,15.134675,biking,accelerometer
9.673177,2.001469,4.113047,13.229355,biking,accelerometer
9.472454,2.154349,4.113047,13.280282,biking,accelerometer
9.208769,2.190936,4.431897,14.093005,biking,accelerometer
9.512709,2.170686,4.552136,14.130692,biking,accelerometer
9.759719,2.050131,4.615206,14.130692,biking,accelerometer
9.613674,2.050542,4.615206,13.986769,biking,accelerometer
9.511535,1.96099,4.717911,13.488533,biking,accelerometer
9.287064,1.975763,4.860837,12.468626,biking,accelerometer
9.311212,2.087453,4.860837,13.239773,biking,accelerometer
9.634188,2.10452,4.35821,14.077576,biking,accelerometer
9.660605,1.977196,4.35821,14.300464,biking,accelerometer
9.570542,1.757667,5.435524,14.300464,biking,accelerometer
9.575247,1.638472,5.138973,13.466529,biking,accelerometer
9.541203,1.730971,4.995599,12.913763,biking,accelerometer
9.528705,1.949556,2.734097,14.02984,biking,accelerometer
9.499274,1.844815,2.734097,14.02984,biking,accelerometer
9.361076,1.871532,4.536814,13.252788,biking,accelerometer
9.261258,1.953669,4.536814,13.252788,biking,accelerometer
9.380713,1.964458,3.750456,13.522133,biking,accelerometer
9.497279,1.938091,3.750456,13.522133,biking,accelerometer
9.601245,1.838506,4.986994,13.324664,biking,accelerometer
9.651396,1.928839,4.986994,13.715454,biking,accelerometer
9.563684,1.873697,4.580691,13.715454,biking,accelerometer
9.592176,1.832228,3.667966,12.926007,biking,accelerometer
9.608066,1.832306,3.667966,13.201554,biking,accelerometer
9.52659,1.724649,4.969013,13.302784,biking,accelerometer
9.391095,1.796016,4.969013,14.055987,biking,accelerometer
9.204639,1.9875,4.58274,14.055987,biking,accelerometer
9.234102,1.924525,4.58274,12.752497,biking,accelerometer
9.503807,1.987822,2.638486,12.750212,biking,accelerometer
9.836635,2.240806,2.638486,14.526752,biking,accelerometer
9.745866,2.341867,3.381583,14.526752,biking,accelerometer
9.385496,2.712028,3.302939,16.084116,biking,accelerometer
9.507458,2.770193,3.172741,16.084116,biking,accelerometer
9.666958,2.446192,3.172741,15.798412,biking,accelerometer
9.57519,2.349514,3.597551,15.798412,biking,accelerometer
9.284465,2.447664,4.248257,14.859803,biking,accelerometer
9.447461,2.500234,4.742093,16.446156,biking,accelerometer
9.789303,2.193803,4.669977,16.446156,biking,accelerometer
9.68462,2.044604,3.711905,13.432814,biking,accelerometer
9.326288,2.45531,3.67148,13.432814,biking,accelerometer
9.484963,2.558478,3.623627,12.94179,biking,accelerometer
9.827397,2.18768,3.623627,12.94179,biking,accelerometer
9.438318,2.429125,3.788662,14.285289,biking,accelerometer
9.336843,2.596169,3.788662,16.068872,biking,accelerometer
9.685761,2.517326,3.68065,16.068872,biking,accelerometer
9.782353,2.519713,3.268352,17.645864,biking,accelerometer
9.215396,2.531896,3.268352,17.645864,biking,accelerometer
9.324027,2.419732,3.668907,13.610727,biking,accelerometer
9.724517,2.262971,3.569537,14.801396,biking,accelerometer
9.583674,2.213189,3.513465,14.801396,biking,accelerometer
9.238748,2.352273,3.513465,13.181559,biking,accelerometer
9.531188,3.110398,3.87974,20.782207,biking,accelerometer
9.835996,2.873425,3.87974,20.782207,biking,accelerometer
9.528641,1.976584,3.859898,13.441372,biking,accelerometer
9.473865,1.976223,3.859898,13.043747,biking,accelerometer
9.948117,2.235657,4.33893,17.969091,biking,accelerometer
10.193811,2.168214,4.819233,17.969091,biking,accelerometer
9.574794,2.098676,4.617705,13.673296,biking,accelerometer
9.3232,2.063666,4.152808,13.545849,biking,accelerometer
9.436011,1.867077,4.152808,13.278417,biking,accelerometer
9.596509,1.827313,5.159393,13.057752,biking,accelerometer
9.748554,1.895942,4.801872,13.104423,biking,accelerometer
9.660668,1.811814,4.639956,13.104423,biking,accelerometer
9.55626,1.715596,4.639956,12.973592,biking,accelerometer
9.63687,1.640607,5.272964,12.40834,biking,accelerometer
9.583632,1.570363,5.272964,13.111497,biking,accelerometer
9.518991,1.769498,3.859827,13.264707,biking,accelerometer
9.524855,1.953445,3.859827,13.491882,biking,accelerometer
9.371219,2.117875,4.836003,13.491882,biking,accelerometer
9.318869,2.161969,3.306028,12.739677,biking,accelerometer
9.582291,2.119746,2.687258,13.122848,biking,accelerometer
9.726014,2.026077,2.687258,13.122848,biking,accelerometer
9.721913,1.925871,3.716043,12.833076,biking,accelerometer
9.73936,1.774985,3.716043,12.833076,biking,accelerometer
9.614788,2.578442,2.749742,19.60298,biking,accelerometer
9.571033,3.163485,2.19129,19.60298,biking,accelerometer
9.462127,2.51292,2.19129,18.584301,biking,accelerometer
9.295449,1.862441,5.307934,13.731339,biking,accelerometer
9.358866,1.970806,5.307934,14.568337,biking,accelerometer
9.514389,2.106495,5.177048,14.568337,biking,accelerometer
9.782782,2.314898,4.974269,18.362486,biking,accelerometer
9.740384,2.142962,4.974269,18.362486,biking,accelerometer
9.496732,1.778421,5.120434,13.614053,biking,accelerometer
9.43179,1.642192,5.756848,13.614053,biking,accelerometer
9.611092,1.744634,4.840739,15.041012,biking,accelerometer
10.42637,3.996378,3.090819,24.212894,biking,accelerometer
11.306112,5.097887,2.70612,28.741906,biking,accelerometer
10.903955,4.545481,0.881448,28.741906,biking,accelerometer
10.598727,3.529871,0.881448,22.952086,biking,accelerometer
10.844912,3.061059,4.999709,22.952086,biking,accelerometer
9.996938,2.424943,4.999709,20.26326,biking,accelerometer
9.354271,0.572704,7.784705,10.998953,biking,accelerometer
9.420862,0.569807,7.732039,12.688808,biking,accelerometer
9.382373,0.555643,7.732039,12.688808,biking,accelerometer
9.396093,0.412185,7.914994,10.84035,biking,accelerometer
9.405341,0.406464,7.914994,10.84035,biking,accelerometer
9.392654,0.384814,8.034874,10.369341,biking,accelerometer
10.255488,3.050888,4.649469,22.873037,biking,accelerometer
10.533072,3.807828,2.75126,22.873037,biking,accelerometer
9.764694,2.402349,2.75126,21.983269,biking,accelerometer
9.701142,0.719904,7.441848,12.90529,biking,accelerometer
9.810059,0.673152,7.441848,12.90529,biking,accelerometer
9.787759,0.178266,8.985732,10.224096,biking,accelerometer
9.813686,0.589626,7.800301,12.750082,biking,accelerometer
10.004737,1.412918,6.983526,15.908323,biking,accelerometer
10.702385,3.007157,4.10496,23.545433,biking,accelerometer
11.506464,4.73962,3.125258,26.626117,biking,accelerometer
10.838648,4.905526,3.125258,26.626117,biking,accelerometer
9.76885,3.433919,1.00853,22.524236,biking,accelerometer
9.65134,2.432552,1.00853,14.636599,biking,accelerometer
9.668677,2.145041,5.025417,15.572156,biking,accelerometer
9.517204,2.228818,5.025417,15.572156,biking,accelerometer
9.46174,2.125866,5.238658,18.759585,biking,accelerometer
9.546575,1.706612,5.598958,18.759585,biking,accelerometer
9.537947,1.187462,6.391062,13.4624,biking,accelerometer
9.5256,1.327812,7.194539,12.702173,biking,accelerometer
9.57106,1.542763,6.497847,14.073072,biking,accelerometer
9.594456,1.345107,6.497847,14.073072,biking,accelerometer
9.590852,1.081223,6.970649,12.254478,biking,accelerometer
9.53469,0.912848,6.970649,11.637602,biking,accelerometer
9.500797,0.800208,7.496762,11.375206,biking,accelerometer
10.584856,4.461853,0.9349,27.943314,biking,accelerometer
11.220647,4.787902,0.9349,27.943314,biking,accelerometer
10.306162,2.237163,2.929019,21.283598,biking,accelerometer
9.740351,0.7338,7.915646,13.227354,biking,accelerometer
9.865414,1.041035,7.588099,15.02281,biking,accelerometer
9.846495,0.987207,7.588099,15.02281,biking,accelerometer
9.662329,0.102917,9.443986,10.063387,biking,accelerometer
9.658554,0.064402,9.443986,9.849515,biking,accelerometer
9.663923,0.046617,9.521341,9.774006,biking,accelerometer
9.671203,0.04247,9.582401,9.789651,biking,accelerometer
9.666129,0.041809,9.582401,9.789651,biking,accelerometer
9.66143,0.036057,9.590718,9.77812,biking,accelerometer
9.663106,0.037022,9.567823,9.793944,biking,accelerometer
9.648828,0.043877,9.53248,9.793944,biking,accelerometer
9.638617,0.055146,9.511308,9.790555,biking,accelerometer
9.640086,0.061298,9.511308,9.790555,biking,accelerometer
9.64795,0.076741,9.411716,9.8197,biking,accelerometer
9.659737,0.076317,9.411716,9.8197,biking,accelerometer
9.653907,0.066953,9.472541,9.873829,biking,accelerometer
9.679923,0.18244,9.211366,10.29963,biking,accelerometer
9.699974,0.256205,9.211366,10.66688,biking,accelerometer
9.664747,0.203256,9.23104,10.66688,biking,accelerometer
9.727995,0.548386,8.14775,13.13496,biking,accelerometer
10.216303,1.161622,5.952124,14.827671,biking,accelerometer
10.519233,2.079282,5.952124,20.503724,biking,accelerometer
10.362399,3.160258,3.580473,22.742921,biking,accelerometer
10.412287,3.782244,3.580473,23.540073,biking,accelerometer
10.565623,4.069448,4.354375,25.216032,biking,accelerometer
10.797079,3.856348,4.354375,25.216032,biking,accelerometer
10.939376,3.863273,3.096733,22.090642,biking,accelerometer
11.121327,4.003611,3.096733,22.090642,biking,accelerometer
11.237794,3.873244,4.249357,21.746,biking,accelerometer
11.107569,4.055728,4.123718,23.353218,biking,accelerometer
10.502178,3.399732,4.123718,23.353218,biking,accelerometer
10.676126,3.42016,4.54041,23.16118,biking,accelerometer
11.551559,4.881898,2.27701,25.626882,biking,accelerometer
12.142815,5.676139,2.27701,26.161356,biking,accelerometer
12.582331,5.856005,2.654605,26.161356,biking,accelerometer
11.919805,5.214604,2.654605,23.853788,biking,accelerometer
10.760352,3.168386,3.84476,23.544576,biking,accelerometer
10.127303,1.081536,7.829493,13.899404,biking,accelerometer
9.933185,1.234624,6.373756,13.655141,biking,accelerometer
9.709223,1.0666,6.373756,13.639329,biking,accelerometer
9.618466,0.544573,8.487518,12.17265,biking,accelerometer
9.883203,1.214942,6.740832,14.535231,biking,accelerometer
9.933212,1.526546,6.462076,14.535231,biking,accelerometer
9.829314,1.201852,6.462076,14.160347,biking,accelerometer
9.844377,1.080604,7.501595,13.055131,biking,accelerometer
9.764574,0.940401,7.501595,13.055131,biking,accelerometer
9.644344,0.352966,8.566017,11.249674,biking,accelerometer
9.612326,0.321683,9.021901,11.374657,biking,accelerometer
9.632643,0.393532,8.638796,11.374657,biking,accelerometer
9.783363,0.829057,6.777796,12.836833,biking,accelerometer
9.961457,1.306718,6.536953,16.42984,biking,accelerometer
9.768578,1.076943,6.536953,16.42984,biking,accelerometer
9.591131,0.073255,9.364971,9.782594,biking,accelerometer
9.685166,0.315306,8.869833,10.869007,biking,accelerometer
9.808312,1.166848,6.020144,15.818046,biking,accelerometer
9.815605,1.23879,6.020144,15.818046,biking,accelerometer
9.787937,0.776021,7.977741,12.281943,biking,accelerometer
9.766713,1.109931,5.793144,14.658174,biking,accelerometer
9.69304,0.982551,5.793144,14.658174,biking,accelerometer
9.538933,0.442552,8.545337,10.695455,biking,accelerometer
9.572679,0.587037,8.545337,12.802435,biking,accelerometer
9.711356,0.703508,8.517889,12.802435,biking,accelerometer
9.761483,1.020253,7.264617,13.353349,biking,accelerometer
9.858279,1.358769,7.264617,17.902679,biking,accelerometer
9.730166,1.058871,7.324811,17.902679,biking,accelerometer
9.545747,0.052627,9.387424,9.728636,biking,accelerometer
9.53375,0.029585,9.464793,9.631265,biking,accelerometer
9.530643,0.024988,9.453165,9.60267,biking,accelerometer
9.533761,0.024129,9.453165,9.60267,biking,accelerometer
9.531374,0.024447,9.466745,9.587473,biking,accelerometer
9.53763,0.027049,9.466745,9.612398,biking,accelerometer
9.539633,0.029119,9.416336,9.612398,biking,accelerometer
9.538682,0.035435,9.416336,9.626383,biking,accelerometer
9.546241,0.044242,9.433117,9.642689,biking,accelerometer
9.558133,0.064946,9.381274,9.780325,biking,accelerometer
9.583378,0.087699,9.381274,9.878155,biking,accelerometer
9.705104,0.752099,7.88635,13.744796,biking,accelerometer
9.723686,0.850036,7.88635,13.744796,biking,accelerometer
9.770722,0.849888,8.108684,13.037948,biking,accelerometer
9.998874,1.503122,6.847829,16.079699,biking,accelerometer
9.851506,1.334355,6.847829,16.079699,biking,accelerometer
9.665107,0.351608,8.925079,11.329112,biking,accelerometer
9.947312,1.624813,5.130242,16.927684,biking,accelerometer
10.314197,2.553833,4.255048,17.845586,biking,accelerometer
10.05636,2.069182,4.255048,17.845586,biking,accelerometer
9.705832,0.548388,8.416961,11.040059,biking,accelerometer
9.970282,1.461922,7.011618,14.82751,biking,accelerometer
10.014041,1.494719,7.011618,14.82751,biking,accelerometer
9.711053,0.785657,7.963543,12.611381,biking,accelerometer
9.59161,0.562194,7.963543,12.215168,biking,accelerometer
9.603689,0.212238,9.109084,10.175418,biking,accelerometer
9.599091,0.195733,9.109084,10.174569,biking,accelerometer
9.571736,0.159183,9.170725,10.174569,biking,accelerometer
9.645632,0.260302,9.104329,10.546171,biking,accelerometer
9.687977,0.745201,7.476731,12.310013,biking,accelerometer
9.967264,1.860088,4.59768,20.691796,biking,accelerometer
10.103454,2.060118,4.59768,20.691796,biking,accelerometer
9.762915,1.186085,4.792157,17.713809,biking,accelerometer
9.681046,0.627563,8.43463,13.855423,biking,accelerometer
9.733371,1.549371,6.152642,16.483116,biking,accelerometer
10.171412,2.233848,6.152642,20.287906,biking,accelerometer
10.160609,1.922589,6.654383,20.287906,biking,accelerometer
9.663331,0.866014,7.451705,14.755763,biking,accelerometer
9.728046,0.844843,6.960752,12.850578,biking,accelerometer
9.750992,0.84683,6.960752,12.850578,biking,accelerometer
9.666149,0.132351,9.382697,10.206767,biking,accelerometer
9.680879,0.10174,9.498217,10.173614,biking,accelerometer
9.761774,0.724015,7.726449,12.20698,biking,accelerometer
