ID,value,axis,IDvec
3127,0.09921265,1,1043
3128,0.3567047,2,1043
3129,7.639694,3,1043
3130,-0.31976318,1,1044
3131,-0.33522034,2,1044
3132,12.892563,3,1044
3133,1.7488251,1,1045
3134,0.756546,2,1045
3135,6.557510400000001,3,1045
3136,-0.55918884,1,1046
3137,-1.5514678999999998,2,1046
3138,13.807144000000001,3,1046
3139,0.44877625,1,1047
3140,0.047851562,2,1047
3141,11.920517,3,1047
3142,0.26202393,1,1048
3143,-0.13648987,2,1048
3144,5.8823395,3,1048
3145,0.82466125,1,1049
3146,0.39501953,2,1049
3147,12.708206,3,1049
3148,0.063308716,1,1050
3149,0.42614746,2,1050
3150,6.167251599999999,3,1050
3151,-1.5527802,1,1051
3152,-1.1468506,2,1051
3153,11.611664,3,1051
3154,2.8501587,1,1052
3155,0.26812744,2,1052
3156,11.24057,3,1052
3157,0.36257935,1,1053
3158,0.62965393,2,1053
3159,5.1640778,3,1053
3160,1.1646423000000001,1,1054
3161,-0.72306824,2,1054
3162,15.480698,3,1054
3163,-0.70043945,1,1055
3164,0.82836914,2,1055
3165,3.2606964,3,1055
3166,-0.09710693,1,1056
3167,-0.22029114,2,1056
3168,13.325911999999999,3,1056
3169,0.78157043,1,1057
3170,0.08137512,2,1057
3171,9.112122,3,1057
3172,0.8007201999999999,1,1058
3173,-0.9912261999999998,2,1058
3174,9.739395,3,1058
3175,1.9618988000000002,1,1059
3176,-1.0271454,2,1059
3177,14.022629,3,1059
3178,10.748627,1,1060
3179,0.3710785,2,1060
3180,5.044372599999999,3,1060
3181,7.9210663,1,1061
3182,-2.2888794,2,1061
3183,11.362671,3,1061
3184,6.139786,1,1062
3185,-2.5809784,2,1062
3186,10.29007,3,1062
3187,-1.5839081,1,1063
3188,-2.0087585,2,1063
3189,6.792145,3,1063
3190,5.969803,1,1064
3191,-2.3607025,2,1064
3192,13.917282,3,1064
3193,4.923538,1,1065
3194,-1.484436,2,1065
3195,6.212738,3,1065
3196,5.562790000000001,1,1066
3197,-2.6911162999999996,2,1066
3198,11.116074000000001,3,1066
3199,-1.1625214,1,1067
3200,-2.0710144,2,1067
3201,9.689117,3,1067
3202,4.0855559999999995,1,1068
3203,-1.7406158,2,1068
3204,10.275711,3,1068
3205,6.376816000000001,1,1069
3206,-1.1277008,2,1069
3207,7.5151825,3,1069
3208,3.2715302000000004,1,1070
3209,-3.4740142999999994,2,1070
3210,14.551743,3,1070
3211,2.1007689999999997,1,1071
3212,-0.25621033,2,1071
3213,5.401108,3,1071
3214,2.8884583,1,1072
3215,-2.3846588,2,1072
3216,12.116852,3,1072
3217,1.8733215,1,1073
3218,-1.4030303999999998,2,1073
3219,9.018753,3,1073
3220,5.06958,1,1074
3221,-2.2386017000000002,2,1074
3222,11.635605,3,1074
3223,-0.6262207,1,1075
3224,-0.7877196999999999,2,1075
3225,7.3571777,3,1075
3226,3.1949158,1,1076
3227,-1.0917816,2,1076
3228,11.523087,3,1076
3229,4.731994599999999,1,1077
3230,-1.2354279,2,1077
3231,10.223038,3,1077
3232,2.294693,1,1078
3233,-1.3072662,2,1078
3234,9.52153,3,1078
3235,1.0569,1,1079
3236,-0.9984130999999999,2,1079
3237,8.515961,3,1079
3238,2.6993256000000003,1,1080
3239,-0.80926514,2,1080
3240,10.213455,3,1080
3241,3.7288208,1,1081
3242,-1.0032043,2,1081
3243,10.948471000000001,3,1081
3244,1.1335144,1,1082
3245,-0.96009827,2,1082
3246,8.293304,3,1082
3247,0.9826813,1,1083
3248,-1.3312073,2,1083
3249,10.155991,3,1083
3250,4.1454163,1,1084
3251,-1.1660004,2,1084
3252,10.223038,3,1084
3253,2.6370697,1,1085
3254,-0.9768677,2,1085
3255,9.921356,3,1085
3256,-0.025283813,1,1086
3257,-1.2090912,2,1086
3258,10.278091,3,1086
3259,0.81747437,1,1087
3260,-0.47407532,2,1087
3261,7.572647,3,1087
3262,3.7048797999999996,1,1088
3263,-1.1085358,2,1088
3264,11.628433,3,1088
3265,1.3968811,1,1089
3266,-0.5818175999999999,2,1089
3267,9.571808,3,1089
3268,1.2268828999999999,1,1090
3269,-0.8044739000000001,2,1090
3270,9.693909,3,1090
3271,2.4670867999999997,1,1091
3272,-0.8451843000000001,2,1091
3273,9.318024000000001,3,1091
3274,1.1335144,1,1092
3275,-0.85235596,2,1092
3276,9.327606,3,1092
3277,1.8709258999999998,1,1093
3278,-0.70391846,2,1093
3279,10.155991,3,1093
3280,3.2811127,1,1094
3281,-0.7494049,2,1094
3282,10.416962,3,1094
3283,1.8996581999999997,1,1095
3284,-0.89785767,2,1095
3285,9.887848,3,1095
3286,0.6139679,1,1096
3287,-0.39746094,2,1096
3288,8.997192,3,1096
3289,1.2651978000000002,1,1097
3290,-0.55548096,2,1097
3291,9.2222595,3,1097
3292,0.7576294,1,1098
3293,-0.6560364000000001,2,1098
3294,11.606873,3,1098
3295,4.040069600000001,1,1099
3296,-0.83799744,2,1099
3297,9.849533000000001,3,1099
3298,3.4391327000000005,1,1100
3299,-1.2785339,2,1100
3300,10.206268,3,1100
3301,-0.14738464,1,1101
3302,-0.9720764000000001,2,1101
3303,9.818405,3,1101
3304,0.75523376,1,1102
3305,0.035888672,2,1102
3306,8.0251465,3,1102
3307,2.531723,1,1103
3308,-1.2067108,2,1103
3309,11.700256,3,1103
3310,2.6801605,1,1104
3311,-0.49801636,2,1104
3312,9.535889,3,1104
3313,1.677002,1,1105
3314,-1.1396636999999998,2,1105
3315,9.854324,3,1105
3316,-1.061966,1,1106
3317,-0.8068695,2,1106
3318,8.961288,3,1106
3319,2.325821,1,1107
3320,-1.010376,2,1107
3321,10.041077,3,1107
3322,1.8589478,1,1108
3323,-0.792511,2,1108
3324,10.110503999999999,3,1108
3325,2.28273,1,1109
3326,-0.6440735,2,1109
3327,9.806442,3,1109
3328,0.5253906,1,1110
3329,-0.8619385,2,1110
3330,9.911789,3,1110
3331,0.008239746,1,1111
3332,-0.5578766,2,1111
3333,9.590958,3,1111
3334,0.97309875,1,1112
3335,-0.7877196999999999,2,1112
3336,9.246201,3,1112
3337,1.195755,1,1113
3338,-0.6153411999999999,2,1113
3339,10.19191,3,1113
3340,1.7536163,1,1114
3341,-0.42619324,2,1114
3342,10.699478,3,1114
3343,1.0999908,1,1115
3344,-0.18676758,2,1115
3345,9.404221000000001,3,1115
3346,0.96591187,1,1116
3347,-0.41661072,2,1116
3348,9.715454,3,1116
3349,1.8948669999999999,1,1117
3350,-0.34957886,2,1117
3351,9.770522999999999,3,1117
3352,-0.30780029999999997,1,1118
3353,-0.15565489999999998,2,1118
3354,9.923752,3,1118
3355,1.3968811,1,1119
3356,0.11010742,2,1119
3357,8.939743,3,1119
3358,1.0784453999999999,1,1120
3359,-0.42379759999999994,2,1120
3360,10.594130999999999,3,1120
3361,2.4359589,1,1121
3362,-0.7158966,2,1121
3363,10.364288,3,1121
3364,2.3952637,1,1122
3365,-0.50520325,2,1122
3366,10.134445,3,1122
3367,0.84381104,1,1123
3368,-0.11254883,2,1123
3369,9.408997,3,1123
3370,-0.65974426,1,1124
3371,0.11250305,2,1124
3372,9.514342999999998,3,1124
3373,2.0504913,1,1125
3374,-0.026367188,2,1125
3375,8.549484,3,1125
3376,1.3825073,1,1126
3377,-0.6560364000000001,2,1126
3378,11.355483999999999,3,1126
3379,1.6889648000000002,1,1127
3380,-0.27536009999999994,2,1127
3381,10.328369,3,1127
3382,-0.86325073,1,1128
3383,-0.41423035,2,1128
3384,9.2845,3,1128
3385,-0.38920593,1,1129
3386,-0.63209534,2,1129
3387,10.974808,3,1129
3388,1.2843475,1,1130
3389,-0.15325928,2,1130
3390,8.535126,3,1130
3391,-0.39637756,1,1131
3392,-0.42619324,2,1131
3393,10.637222,3,1131
3394,-0.50172424,1,1132
3395,0.08377075,2,1132
3396,9.078598,3,1132
3397,0.443985,1,1133
3398,-0.1963501,2,1133
3399,10.428939999999999,3,1133
3400,0.92282104,1,1134
3401,-0.12213135,2,1134
3402,9.825592,3,1134
3403,0.3506012,1,1135
3404,0.08377075,2,1135
3405,10.373871000000001,3,1135
3406,0.108795166,1,1136
3407,0.25614929999999997,2,1136
3408,8.918198,3,1136
3409,-0.6429901,1,1137
3410,0.06222534,2,1137
3411,9.722641000000001,3,1137
3412,0.41764832,1,1138
3413,0.11250305,2,1138
3414,9.543076,3,1138
3415,0.7791748000000001,1,1139
3416,-0.23466492,2,1139
3417,10.524704,3,1139
3418,0.41525270000000003,1,1140
3419,0.06941223,2,1140
3420,9.425766000000001,3,1140
3421,0.39610290000000004,1,1141
3422,-0.050308227999999997,2,1141
3423,10.663559,3,1141
3424,0.084854126,1,1142
3425,0.19630432,2,1142
3426,8.721863,3,1142
3427,-0.8871918,1,1143
3428,0.09573364,2,1143
3429,10.603714,3,1143
3430,0.75523376,1,1144
3431,0.46684265,2,1144
3432,8.116135,3,1144
3433,0.6355133000000001,1,1145
3434,-0.6081543,2,1145
3435,11.585327000000001,3,1145
3436,0.3673706,1,1146
3437,0.29446409999999995,2,1146
3438,9.375488,3,1146
3439,0.86535645,1,1147
3440,0.1579895,2,1147
3441,10.316406,3,1147
3442,0.33384705,1,1148
3443,0.5290984999999999,2,1148
3444,9.114517,3,1148
3445,-0.6429901,1,1149
3446,0.28009033,2,1149
3447,10.378647,3,1149
3448,0.14231873,1,1150
3449,0.6559906,2,1150
3450,8.25499,3,1150
3451,0.91563416,1,1151
3452,-0.22268677,2,1151
3453,11.125641,3,1151
3454,1.432785,1,1152
3455,0.14363098,2,1152
3456,10.371475,3,1152
3457,1.3034973,1,1153
3458,0.5267029000000001,2,1153
3459,9.878264999999999,3,1153
3460,-0.9662018,1,1154
3461,0.5051422000000001,2,1154
3462,8.767349000000001,3,1154
3463,-1.3205414,1,1155
3464,0.10292053,2,1155
3465,10.36908,3,1155
3466,-0.4849701,1,1156
3467,0.49078370000000004,2,1156
3468,10.021912,3,1156
3469,1.0377502,1,1157
3470,0.69429016,2,1157
3471,10.005157,3,1157
3472,3.850937,1,1158
3473,0.55303955,2,1158
3474,10.002761999999999,3,1158
3475,1.2077332,1,1159
3476,1.0630035,2,1159
3477,7.512802000000001,3,1159
3478,-0.30780029999999997,1,1160
3479,-0.32563782,2,1160
3480,12.444855,3,1160
3481,-0.20005798,1,1161
3482,0.011947632,2,1161
3483,8.925369,3,1161
3484,3.4942017,1,1162
3485,-0.14607239,2,1162
3486,9.437729,3,1162
3487,3.005783,1,1163
3488,-0.7158966,2,1163
3489,11.173523,3,1163
3490,-1.2415314,1,1164
3491,-0.11734009,2,1164
3492,8.805664,3,1164
3493,0.29794312,1,1165
3494,-0.13648987,2,1165
3495,9.710678,3,1165
3496,1.0257721,1,1166
3497,-0.32084656,2,1166
3498,8.963683999999999,3,1166
3499,1.3202667,1,1167
3500,-0.59617615,2,1167
3501,11.211838,3,1167
3502,1.8829040000000001,1,1168
3503,-0.12452698,2,1168
3504,8.336395,3,1168
3505,1.5165863000000002,1,1169
3506,-0.8739165999999999,2,1169
3507,12.066559,3,1169
3508,-0.41554259999999993,1,1170
3509,-0.10537719999999999,2,1170
3510,7.6923523000000005,3,1170
3511,0.21174622,1,1171
3512,-0.73265076,2,1171
3513,11.420135499999999,3,1171
3514,0.82466125,1,1172
3515,-0.12452698,2,1172
3516,8.23584,3,1172
3517,1.195755,1,1173
3518,-0.70391846,2,1173
3519,10.941284,3,1173
3520,1.6602325,1,1174
3521,-0.36872864,2,1174
3522,9.231827000000001,3,1174
3523,0.43200684,1,1175
3524,-0.6512451,2,1175
3525,10.881439,3,1175
3526,-0.30540466,1,1176
3527,-0.33999634,2,1176
3528,9.20549,3,1176
3529,0.44877625,1,1177
3530,-0.51478577,2,1177
3531,10.165573,3,1177
3532,0.56129456,1,1178
3533,-0.15805054,2,1178
3534,8.853546000000001,3,1178
3535,0.3458252,1,1179
3536,-0.47886658,2,1179
3537,10.479218,3,1179
3538,1.2220917,1,1180
3539,-0.2657776,2,1180
3540,9.543076,3,1180
3541,0.606781,1,1181
3542,-0.23944092,2,1181
3543,9.875869999999999,3,1181
3544,0.58044434,1,1182
3545,-0.06945801,2,1182
3546,9.4401245,3,1182
3547,1.3106841999999999,1,1183
3548,-0.8140564,2,1183
3549,11.250136999999999,3,1183
3550,1.6913605,1,1184
3551,-0.22029114,2,1184
3552,9.325211,3,1184
3553,-0.034851073999999996,1,1185
3554,-0.055099487,2,1185
3555,10.311615,3,1185
3556,-0.34370422,1,1186
3557,0.5482483,2,1186
3558,8.252609,3,1186
3559,0.22850037,1,1187
3560,-0.10537719999999999,2,1187
3561,10.287674,3,1187
3562,1.0138091999999999,1,1188
3563,0.1292572,2,1188
3564,9.006775,3,1188
3565,1.760788,1,1189
3566,-0.7877196999999999,2,1189
3567,11.252533,3,1189
3568,2.4359589,1,1190
3569,-0.524353,2,1190
3570,9.825592,3,1190
3571,0.34822083,1,1191
3572,-0.48365784,2,1191
3573,10.637222,3,1191
3574,0.104003906,1,1192
3575,0.4620514,2,1192
3576,7.814468400000001,3,1192
3577,0.18061829,1,1193
3578,-0.3160553,2,1193
3579,10.582169,3,1193
3580,0.26441956,1,1194
3581,-0.40464783,2,1194
3582,10.627655,3,1194
3583,0.64749146,1,1195
3584,0.44290159999999995,2,1195
3585,9.38028,3,1195
3586,0.080062866,1,1196
3587,0.41896057,2,1196
3588,8.745804,3,1196
3589,0.09921265,1,1197
3590,0.04307556,2,1197
3591,10.953261999999999,3,1197
3592,2.3904723999999997,1,1198
3593,0.035888672,2,1198
3594,10.19191,3,1198
3595,1.5093994,1,1199
3596,-0.30409240000000004,2,1199
3597,10.261337,3,1199
3598,-0.55918884,1,1200
3599,0.08377075,2,1200
3600,10.225418,3,1200
3601,-0.98535156,1,1201
3602,0.8451233,2,1201
3603,8.322037,3,1201
3604,-0.8321228,1,1202
3605,0.6990814000000001,2,1202
3606,9.655609,3,1202
3607,0.28356934,1,1203
3608,0.6894989,2,1203
3609,8.757782,3,1203
3610,2.3784943,1,1204
3611,-0.17720032,2,1204
3612,12.238953,3,1204
3613,2.6634064,1,1205
3614,0.10052489999999999,2,1205
3615,8.8703,3,1205
3616,-2.5080720000000003,1,1206
3617,0.059829712,2,1206
3618,10.045853,3,1206
3619,-2.5032806,1,1207
3620,0.67274475,2,1207
3621,10.055435000000001,3,1207
3622,-0.10189819,1,1208
3623,0.84991455,2,1208
3624,9.052261,3,1208
3625,-2.077118,1,1209
3626,-0.43338013,2,1209
3627,9.569412,3,1209
3628,-2.4242706000000003,1,1210
3629,-0.7637786999999999,2,1210
3630,10.986786,3,1210
3631,1.9044495,1,1211
3632,-0.20832825,2,1211
3633,9.703491,3,1211
3634,-2.5774993999999998,1,1212
3635,-1.2282562,2,1212
3636,9.990799,3,1212
3637,-2.0364075,1,1213
3638,-0.10298157,2,1213
3639,9.040298,3,1213
3640,-1.1026764,1,1214
3641,-0.8212433000000001,2,1214
3642,10.424149,3,1214
3643,-0.9542389000000001,1,1215
3644,-0.7422333000000001,2,1215
3645,8.872696000000001,3,1215
3646,0.78157043,1,1216
3647,-1.0199585,2,1216
3648,11.475204,3,1216
3649,-0.7196045,1,1217
3650,-0.8858795,2,1217
3651,9.46167,3,1217
3652,-2.6445312000000003,1,1218
3653,-1.3431701999999999,2,1218
3654,9.947693,3,1218
3655,-1.2487183000000002,1,1219
3656,-0.23466492,2,1219
3657,8.714691,3,1219
3658,-0.8824004999999999,1,1220
3659,-1.3359985,2,1220
3660,11.331543,3,1220
3661,0.38891602,1,1221
3662,-1.3168335,2,1221
3663,9.308441,3,1221
3664,0.5924225000000001,1,1222
3665,-1.970459,2,1222
3666,10.651596000000001,3,1222
3667,-0.279068,1,1223
3668,-1.8076477,2,1223
3669,10.036285000000001,3,1223
3670,0.42483519999999997,1,1224
3671,-1.144455,2,1224
3672,9.851929,3,1224
3673,-0.2934265,1,1225
3674,-0.76856995,2,1225
3675,9.308441,3,1225
3676,-1.6796721999999997,1,1226
3677,-1.3719025,2,1226
3678,9.71785,3,1226
3679,0.8198700000000001,1,1227
3680,-0.35437012,2,1227
3681,9.590958,3,1227
3682,0.20935059,1,1228
3683,-1.0678406,2,1228
3684,10.795242,3,1228
3685,0.32188416,1,1229
3686,-0.36872864,2,1229
3687,9.073807,3,1229
3688,-0.061187744,1,1230
3689,-0.54829407,2,1230
3690,10.395416,3,1230
3691,2.1893616000000002,1,1231
3692,0.023910522000000003,2,1231
3693,9.488007000000001,3,1231
3694,-0.4945526,1,1232
3695,-0.8260193000000001,2,1232
3696,10.043472,3,1232
3697,0.063308716,1,1233
3698,-0.045516968,2,1233
3699,9.868683,3,1233
3700,1.0233765,1,1234
3701,0.11489868,2,1234
3702,9.55983,3,1234
3703,-0.7555084,1,1235
3704,-0.35676575,2,1235
3705,10.069809,3,1235
3706,0.24765015,1,1236
3707,0.26573179999999996,2,1236
3708,9.83757,3,1236
3709,0.9371948,1,1237
3710,0.44769287,2,1237
3711,10.031494,3,1237
3712,-0.1593628,1,1238
3713,0.26812744,2,1238
3714,9.55983,3,1238
3715,0.2596283,1,1239
3716,0.35910034,2,1239
3717,10.146423,3,1239
3718,0.13513184,1,1240
3719,0.5386658000000001,2,1240
3720,9.748978,3,1240
3721,0.51101685,1,1241
3722,0.14123535,2,1241
3723,9.859116,3,1241
3724,0.17822266,1,1242
3725,0.26333618,2,1242
3726,9.77771,3,1242
3727,0.6642456,1,1243
3728,0.44050598,2,1243
3729,10.072189,3,1243
3730,0.118377686,1,1244
3731,0.07897949,2,1244
3732,9.634064,3,1244
3733,-1.1314087,1,1245
3734,0.3423462,2,1245
3735,9.528717,3,1245
3736,1.269989,1,1246
3737,0.4716339,2,1246
3738,9.988403,3,1246
3739,0.0010528564,1,1247
3740,0.23220825,2,1247
3741,9.674759,3,1247
3742,-0.046829224,1,1248
3743,0.5003662,2,1248
3744,9.887848,3,1248
3745,0.60917664,1,1249
3746,0.22741699,2,1249
3747,10.072189,3,1249
3748,0.40087890000000004,1,1250
3749,0.50753784,2,1250
3750,9.370697,3,1250
3751,0.056121826,1,1251
3752,0.17234802,2,1251
3753,10.436111,3,1251
3754,0.39131165,1,1252
3755,0.55781555,2,1252
3756,8.982834,3,1252
3757,-0.16175842,1,1253
3758,0.29685974,2,1253
3759,10.244583,3,1253
3760,-0.046829224,1,1254
3761,0.6559906,2,1254
3762,8.982834,3,1254
3763,0.59721375,1,1255
3764,0.21305847,2,1255
3765,10.98439,3,1255
3766,0.5158081,1,1256
3767,0.57218933,2,1256
3768,9.413788,3,1256
3769,-0.68847656,1,1257
3770,0.40220642,2,1257
3771,9.839966,3,1257
3772,0.058517455999999995,1,1258
3773,0.32080078,2,1258
3774,9.674759,3,1258
3775,1.269989,1,1259
3776,0.27052307,2,1259
3777,9.976425,3,1259
3778,0.2811737,1,1260
3779,0.53627014,2,1260
3780,10.170364,3,1260
3781,-0.60227966,1,1261
3782,0.7254181,2,1261
3783,8.956497,3,1261
3784,0.4296112,1,1262
3785,0.4716339,2,1262
3786,10.273315,3,1262
3787,1.4567261,1,1263
3788,0.2729187,2,1263
3789,10.455261,3,1263
3790,-0.28146362,1,1264
3791,0.5386658000000001,2,1264
3792,8.978043,3,1264
3793,-0.6812897,1,1265
3794,0.15559387,2,1265
3795,9.626877,3,1265
3796,1.621933,1,1266
3797,0.6272583,2,1266
3798,10.653992,3,1266
3799,0.15428162,1,1267
3800,0.50276184,2,1267
3801,9.167191,3,1267
3802,-0.13780212,1,1268
3803,0.51712036,2,1268
3804,10.026703,3,1268
3805,0.25723267,1,1269
3806,0.49797058,2,1269
3807,10.273315,3,1269
3808,-0.65734863,1,1270
3809,0.38783264,2,1270
3810,9.739395,3,1270
3811,1.190979,1,1271
3812,0.60809326,2,1271
3813,10.019531,3,1271
3814,1.2723693999999999,1,1272
3815,0.13883972,2,1272
3816,10.754547,3,1272
3817,-0.6980590999999999,1,1273
3818,0.40698242,2,1273
3819,9.490402,3,1273
3820,0.48468018,1,1274
3821,0.57218933,2,1274
3822,10.519913,3,1274
3823,0.64030457,1,1275
3824,1.0582122999999999,2,1275
3825,9.255768,3,1275
3826,0.4774933,1,1276
3827,0.5386658000000001,2,1276
3828,10.055435000000001,3,1276
3829,-0.20724487,1,1277
3830,0.6703491,2,1277
3831,9.145645,3,1277
3832,-0.67889404,1,1278
3833,0.8930054000000001,2,1278
3834,8.8703,3,1278
3835,1.5165863000000002,1,1279
3836,0.6823273,2,1279
3837,10.663559,3,1279
3838,0.1399231,1,1280
3839,0.90019226,2,1280
3840,8.832001,3,1280
3841,0.19737244,1,1281
3842,0.2776947,2,1281
3843,10.373871000000001,3,1281
3844,1.1981506000000002,1,1282
3845,0.47882079999999994,2,1282
3846,9.804047,3,1282
3847,-0.25991820000000004,1,1283
3848,0.32319640000000005,2,1283
3849,10.500763000000001,3,1283
3850,-0.70762634,1,1284
3851,0.7900543000000001,2,1284
3852,8.537506,3,1284
3853,0.88212585,1,1285
3854,0.49557495,2,1285
3855,9.942917,3,1285
3856,2.6610107000000003,1,1286
3857,0.41656494,2,1286
3858,10.859894,3,1286
3859,-0.32695007,1,1287
3860,0.54345703,2,1287
3861,9.36351,3,1287
3862,-1.5958709999999998,1,1288
3863,0.7158356,2,1288
3864,9.574203500000001,3,1288
3865,0.2955475,1,1289
3866,0.761322,2,1289
3867,8.776932,3,1289
3868,3.2523804,1,1290
3869,-0.047912598,2,1290
3870,11.807999,3,1290
3871,0.8102875,1,1291
3872,0.7445679000000001,2,1291
3873,8.209503,3,1291
3874,-2.6445312000000003,1,1292
3875,0.30403137,2,1292
3876,9.8160095,3,1292
3877,-0.50891113,1,1293
3878,0.35910034,2,1293
3879,10.19191,3,1293
3880,2.85495,1,1294
3881,0.045455933,2,1294
3882,10.560608,3,1294
3883,2.0337372,1,1295
3884,0.6775359999999999,2,1295
3885,8.994812,3,1295
3886,-2.634964,1,1296
3887,-0.09339905,2,1296
3888,11.889389,3,1296
3889,-1.2223816,1,1297
3890,0.7038727,2,1297
3891,8.350769,3,1297
3892,4.2794952,1,1298
3893,0.10771179,2,1298
3894,11.681107,3,1298
3895,0.060913086,1,1299
3896,0.9528655999999999,2,1299
3897,8.57103,3,1299
3898,-3.9374084000000003,1,1300
3899,0.9600525,2,1300
3900,8.843964,3,1300
3901,1.3801117,1,1301
3902,0.27529907,2,1301
3903,9.842346000000001,3,1301
3904,4.4111785999999995,1,1302
3905,0.1867218,2,1302
3906,11.1017,3,1302
3907,-2.6397552,1,1303
3908,0.63204956,2,1303
3909,8.21669,3,1303
3910,-2.5846862999999995,1,1304
3911,0.30882263,2,1304
3912,10.153595,3,1304
3913,4.3249817,1,1305
3914,-0.08381653,2,1305
3915,11.458435,3,1305
3916,1.3633575,1,1306
3917,0.84033203,2,1306
3918,8.180771,3,1306
3919,-3.7626343,1,1307
3920,0.39741516,2,1307
3921,10.639617999999999,3,1307
3922,0.5301666,1,1308
3923,0.31600952,2,1308
3924,9.306046,3,1308
3925,4.8277589999999995,1,1309
3926,0.24179077,2,1309
3927,10.577377,3,1309
3928,-3.1066132,1,1310
3929,0.21305847,2,1310
3930,9.246201,3,1310
3931,-2.6445312000000003,1,1311
3932,0.38783264,2,1311
3933,8.477661,3,1311
3934,5.1892853,1,1312
3935,-0.026367188,2,1312
3936,12.191071,3,1312
3937,-0.113861084,1,1313
3938,0.5602111999999999,2,1313
3939,7.0483246,3,1313
3940,-3.5351867999999995,1,1314
3941,-0.37112427,2,1314
3942,11.65715,3,1314
3943,2.2611847000000003,1,1315
3944,-0.24183655,2,1315
3945,11.906158,3,1315
3946,2.0935822,1,1316
3947,1.0486298,2,1316
3948,6.914245599999999,3,1316
3949,-1.9406433,1,1317
3950,0.009552001999999999,2,1317
3951,11.475204,3,1317
3952,0.022598267000000002,1,1318
3953,-0.14128113,2,1318
3954,10.716232000000002,3,1318
3955,3.1135101,1,1319
3956,1.2090454,2,1319
3957,7.5941925,3,1319
3958,-2.3380737000000003,1,1320
3959,0.5099335,2,1320
3960,9.121704,3,1320
3961,-1.3804016000000001,1,1321
3962,-0.48365784,2,1321
3963,11.602097,3,1321
3964,3.8413544,1,1322
3965,0.56500244,2,1322
3966,9.195922999999999,3,1322
3967,-0.34609985,1,1323
3968,0.658371,2,1323
3969,8.934952000000001,3,1323
3970,-3.592636,1,1324
3971,-0.46928406,2,1324
3972,10.795242,3,1324
3973,3.599533,1,1325
3974,0.48838806,2,1325
3975,9.844742,3,1325
3976,1.5381316999999999,1,1326
3977,0.7876586999999999,2,1326
3978,9.073807,3,1326
3979,-3.4035034,1,1327
3980,-0.011993408,2,1327
3981,9.741791000000001,3,1327
3982,1.7296753,1,1328
3983,0.16757202,2,1328
3984,10.4002075,3,1328
3985,2.4646912,1,1329
3986,0.6871033000000001,2,1329
3987,8.827209,3,1329
3988,-3.03479,1,1330
3989,-0.37591553,2,1330
3990,11.235778999999999,3,1330
3991,-1.2463226,1,1331
3992,-1.2952881,2,1331
3993,12.332321,3,1331
3994,-5.2278748,1,1332
3995,-1.4317627,2,1332
3996,7.163238499999999,3,1332
3997,-10.056992,1,1333
3998,-4.096512000000001,2,1333
3999,11.6380005,3,1333
4000,0.29075623,1,1334
4001,-0.12213135,2,1334
4002,7.282943700000001,3,1334
4003,-2.0435944,1,1335
4004,-1.9441223,2,1335
4005,9.914185,3,1335
4006,-4.650879,1,1336
4007,-3.47641,2,1336
4008,11.084946,3,1336
4009,-2.2183685,1,1337
4010,-2.5378876,2,1337
4011,10.555832,3,1337
4012,-1.184082,1,1338
4013,-1.3168335,2,1338
4014,9.401825,3,1338
4015,-2.5535582999999997,1,1339
4016,-2.5307007,2,1339
4017,10.139236,3,1339
4018,-3.8105163999999996,1,1340
4019,-2.8371582,2,1340
4020,9.952484,3,1340
4021,-0.0061340330000000005,1,1341
4022,-1.1947326999999999,2,1341
4023,10.996353,3,1341
4024,-1.0116882,1,1342
4025,-1.3647156,2,1342
4026,8.209503,3,1342
4027,-2.4721527,1,1343
4028,-2.133255,2,1343
4029,9.547867,3,1343
4030,-2.7786102,1,1344
4031,-2.540268,2,1344
4032,10.740173,3,1344
4033,1.9020538,1,1345
4034,0.1579895,2,1345
4035,9.885452,3,1345
4036,1.269989,1,1346
4037,-0.6560364000000001,2,1346
4038,11.257324,3,1346
4039,1.5836181999999999,1,1347
4040,-0.44056702,2,1347
4041,9.466461,3,1347
4042,0.4655304,1,1348
4043,-0.6177368000000001,2,1348
4044,9.406601,3,1348
4045,-0.6046753,1,1349
4046,0.06462097,2,1349
4047,10.024307,3,1349
4048,-0.5567932,1,1350
4049,0.3710785,2,1350
4050,9.294083,3,1350
4051,-0.46342468,1,1351
4052,0.0023651123,2,1351
4053,9.902206,3,1351
4054,2.12471,1,1352
4055,0.2154541,2,1352
4056,9.329987,3,1352
4057,1.8757172,1,1353
4058,-0.5387268,2,1353
4059,11.848694,3,1353
4060,-5.8982544,1,1354
4061,-1.247406,2,1354
4062,9.911789,3,1354
4063,-2.5655365000000003,1,1355
4064,0.22264099,2,1355
4065,8.099380499999999,3,1355
4066,-0.63101196,1,1356
4067,-1.058258,2,1356
4068,10.402603,3,1356
4069,1.9571227999999998,1,1357
4070,-0.63209534,2,1357
4071,10.874252,3,1357
4072,-2.3931427000000003,1,1358
4073,-1.2665558000000001,2,1358
4074,9.133666999999999,3,1358
4075,-4.602997,1,1359
4076,-1.460495,2,1359
4077,9.399429,3,1359
4078,0.044143677,1,1360
4079,-0.09819031,2,1360
4080,9.667572,3,1360
4081,0.12554932,1,1361
4082,-1.0055847,2,1361
4083,10.448089999999999,3,1361
4084,0.5421448,1,1362
4085,-1.3647156,2,1362
4086,10.773697,3,1362
4087,-0.16175842,1,1363
4088,-0.9984130999999999,2,1363
4089,9.562225,3,1363
